,name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
0,Maximilian Eggestein,87,2,1,56,19,3,2,1,0.1,0.1,0.0,3,0,28,39,71.8,187,43,119,1,2
1,Maximilian Eggestein,76,0,0,30,17,3,2,0,0.0,0.0,0.0,0,0,21,23,91.3,150,22,161,1,1
2,Maximilian Eggestein,90,0,0,63,21,1,3,2,0.0,0.0,0.0,2,0,47,52,90.4,325,44,103,0,0
3,Maximilian Eggestein,90,2,0,58,13,1,2,0,0.0,0.0,0.0,2,0,46,53,86.8,266,44,185,1,1
4,Maximilian Eggestein,45,0,0,19,1,0,4,0,0.0,0.0,0.0,0,0,6,13,46.2,41,10,10,0,1
5,Maximilian Eggestein,23,0,0,23,3,1,4,2,0.0,0.0,0.0,0,0,14,19,73.7,99,14,21,0,0
6,Maximilian Eggestein,27,0,0,19,12,2,3,1,0.0,0.0,0.0,0,0,11,13,84.6,67,10,31,1,1
7,Maximilian Eggestein,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8,Maximilian Eggestein,90,1,0,53,23,4,2,1,0.2,0.2,0.0,0,0,35,42,83.3,188,40,120,0,1
9,Maximilian Eggestein,45,1,1,34,14,2,0,0,0.0,0.0,0.0,1,0,22,28,78.6,93,29,137,0,0
10,Maximilian Eggestein,90,3,1,59,19,3,2,5,0.2,0.2,0.3,2,0,31,44,70.5,196,39,88,3,5
11,Maximilian Eggestein,90,2,0,47,27,1,0,0,0.4,0.4,0.0,2,0,27,36,75.0,135,35,100,3,4
12,Maximilian Eggestein,90,2,0,41,44,2,0,3,0.1,0.1,0.0,1,0,20,29,69.0,67,34,71,4,4
13,Maximilian Eggestein,89,2,0,59,42,4,0,2,0.1,0.1,0.0,3,0,30,40,75.0,201,43,109,0,2
14,Maximilian Eggestein,90,1,1,52,29,1,3,1,0.0,0.0,0.1,2,1,24,34,70.6,186,34,59,2,4
15,Maximilian Eggestein,90,1,1,40,32,1,1,1,0.2,0.2,0.0,1,0,19,27,70.4,101,29,86,3,7
16,Maximilian Eggestein,90,2,2,28,22,3,2,0,0.5,0.5,0.0,4,0,12,18,66.7,68,18,85,3,4
17,Maximilian Eggestein,90,1,0,48,21,3,0,1,0.1,0.1,0.0,1,0,22,31,71.0,93,33,95,0,1
18,Maximilian Eggestein,90,0,0,32,13,0,1,0,0.0,0.0,0.0,3,1,20,24,83.3,118,16,75,0,0
19,Maximilian Eggestein,90,2,0,42,13,0,0,0,0.5,0.5,0.0,2,0,22,28,78.6,91,27,60,1,3
20,Maximilian Eggestein,90,1,0,38,26,2,3,1,0.3,0.3,0.1,3,1,21,27,77.8,81,22,112,0,0
21,Maximilian Eggestein,90,1,1,38,19,1,1,1,0.3,0.3,0.0,2,0,14,21,66.7,61,25,85,2,3
22,Maximilian Eggestein,64,0,0,19,21,0,0,2,0.0,0.0,0.0,0,0,9,17,52.9,3,10,6,0,0
23,Maximilian Eggestein,90,4,1,59,22,1,1,2,0.3,0.3,0.0,2,0,28,40,70.0,177,44,103,3,6
24,Maximilian Eggestein,90,1,0,33,33,1,0,1,0.1,0.1,0.1,2,1,21,26,80.8,183,23,84,1,1
25,Maximilian Eggestein,90,2,1,33,32,1,1,1,0.2,0.2,0.0,0,0,11,19,57.9,48,20,62,1,2
26,Maximilian Eggestein,90,4,2,49,14,3,1,2,0.7,0.7,0.1,1,0,25,30,83.3,124,28,141,1,2
27,Maximilian Eggestein,90,0,0,38,22,1,1,1,0.0,0.0,0.0,1,0,25,34,73.5,178,25,81,2,3
28,Maximilian Eggestein,82,1,0,40,21,0,1,2,0.1,0.1,0.1,3,0,24,30,80.0,202,26,52,1,1
29,Maximilian Eggestein,90,0,0,45,14,2,0,1,0.0,0.0,0.0,0,0,30,35,85.7,168,27,25,2,3
30,Maximilian Eggestein,90,0,0,44,16,1,1,2,0.0,0.0,0.0,1,0,23,31,74.2,69,22,99,0,0
31,Maximilian Eggestein,90,5,2,52,31,3,1,3,0.4,0.4,0.0,4,1,23,32,71.9,169,22,113,0,0
32,Maximilian Eggestein,90,1,0,29,25,1,1,1,0.1,0.1,0.0,0,0,10,18,55.6,61,18,36,0,0
33,Ridle Baku,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
34,Ridle Baku,90,4,2,46,11,1,1,0,0.4,0.4,0.0,3,1,24,28,85.7,105,32,121,3,4
35,Ridle Baku,54,1,1,31,21,1,0,1,0.5,0.5,0.2,1,0,18,21,85.7,76,18,14,1,1
36,Aaron Hunt,75.0,2.0,0.0,36.0,30.0,1.0,1.0,2.0,0.2,0.2,0.0,2.0,0.0,15.0,26.0,57.7,122.0,19.0,26.0,1.0,1.0
37,Aaron Hunt,29.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.3,1.0,0.0,6.0,11.0,54.5,52.0,6.0,42.0,0.0,0.0
38,Aaron Hunt,90.0,3.0,1.0,70.0,8.0,0.0,0.0,2.0,0.1,0.1,0.3,7.0,0.0,44.0,59.0,74.6,352.0,38.0,139.0,2.0,2.0
39,Aaron Hunt,90.0,0.0,0.0,56.0,24.0,2.0,1.0,1.0,0.0,0.0,0.1,3.0,0.0,29.0,46.0,63.0,152.0,37.0,107.0,1.0,1.0
40,Aaron Hunt,62.0,0.0,0.0,25.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,20.0,55.0,33.0,13.0,18.0,0.0,0.0
41,Aaron Hunt,23.0,0.0,0.0,31.0,6.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,17.0,26.0,65.4,115.0,22.0,15.0,1.0,1.0
42,Aaron Hunt,82.0,3.0,2.0,78.0,7.0,1.0,0.0,0.0,0.1,0.1,0.3,8.0,1.0,55.0,69.0,79.7,243.0,45.0,182.0,1.0,2.0
43,Aaron Hunt,90.0,1.0,0.0,66.0,27.0,0.0,2.0,2.0,0.6,0.6,0.0,1.0,0.0,37.0,56.0,66.1,281.0,28.0,66.0,0.0,1.0
44,Aaron Hunt,75.0,2.0,0.0,48.0,21.0,1.0,0.0,1.0,0.2,0.2,0.1,3.0,1.0,30.0,41.0,73.2,206.0,33.0,46.0,1.0,1.0
45,Aaron Hunt,70.0,1.0,1.0,38.0,24.0,0.0,0.0,1.0,0.3,0.3,0.1,4.0,0.0,25.0,32.0,78.1,161.0,20.0,24.0,1.0,1.0
46,Aaron Hunt,90.0,1.0,0.0,56.0,21.0,3.0,2.0,0.0,0.0,0.0,0.1,6.0,0.0,31.0,43.0,72.1,220.0,37.0,141.0,0.0,1.0
47,Aaron Hunt,90.0,0.0,0.0,81.0,13.0,1.0,0.0,1.0,0.0,0.0,0.8,10.0,1.0,53.0,73.0,72.6,416.0,45.0,89.0,1.0,3.0
48,Aaron Hunt,83.0,0.0,0.0,72.0,36.0,0.0,1.0,1.0,0.0,0.0,0.5,3.0,1.0,45.0,66.0,68.2,226.0,51.0,96.0,1.0,1.0
49,Aaron Hunt,90.0,1.0,0.0,58.0,12.0,2.0,1.0,2.0,0.1,0.1,0.3,5.0,0.0,29.0,50.0,58.0,218.0,32.0,110.0,0.0,1.0
50,Aaron Hunt,85.0,0.0,0.0,55.0,22.0,1.0,2.0,2.0,0.0,0.0,0.1,1.0,0.0,31.0,45.0,68.9,192.0,28.0,53.0,1.0,3.0
51,Aaron Hunt,57.0,1.0,0.0,40.0,9.0,1.0,0.0,2.0,0.0,0.0,0.6,2.0,0.0,29.0,35.0,82.9,162.0,33.0,127.0,2.0,3.0
52,Aaron Hunt,54.0,0.0,0.0,44.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,31.0,80.6,107.0,25.0,62.0,0.0,3.0
53,Aaron Hunt,11.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.3,3.0,0.0,8.0,10.0,80.0,43.0,8.0,30.0,0.0,0.0
54,Aaron Hunt,90.0,2.0,0.0,55.0,17.0,2.0,0.0,1.0,0.1,0.1,0.4,5.0,0.0,31.0,46.0,67.4,213.0,34.0,143.0,2.0,3.0
55,Aaron Hunt,45.0,1.0,0.0,37.0,14.0,2.0,1.0,1.0,0.1,0.1,0.1,3.0,0.0,19.0,26.0,73.1,131.0,13.0,36.0,0.0,0.0
56,Aaron Hunt,87.0,0.0,0.0,32.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,68.2,27.0,18.0,34.0,0.0,0.0
57,Aaron Hunt,90.0,0.0,0.0,62.0,14.0,0.0,1.0,1.0,0.0,0.0,0.3,3.0,1.0,35.0,48.0,72.9,170.0,48.0,159.0,0.0,0.0
58,Aaron Hunt,90.0,0.0,0.0,54.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,35.0,46.0,76.1,148.0,38.0,82.0,2.0,2.0
59,Aaron Hunt,90.0,4.0,2.0,71.0,12.0,2.0,0.0,1.0,0.1,0.1,0.2,4.0,1.0,40.0,57.0,70.2,229.0,45.0,101.0,1.0,2.0
60,Aaron Hunt,90.0,0.0,0.0,58.0,15.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,39.0,51.0,76.5,137.0,37.0,79.0,0.0,0.0
61,Aaron Hunt,90.0,1.0,0.0,62.0,19.0,1.0,0.0,2.0,0.1,0.1,0.3,3.0,0.0,36.0,49.0,73.5,253.0,34.0,116.0,1.0,1.0
62,Aaron Hunt,68.0,2.0,0.0,36.0,11.0,2.0,1.0,1.0,0.1,0.1,0.3,5.0,0.0,23.0,32.0,71.9,256.0,22.0,21.0,0.0,0.0
63,Aaron Hunt,90.0,1.0,0.0,65.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,0.0,46.0,59.0,78.0,226.0,34.0,79.0,1.0,1.0
64,Marius Wolf,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
65,Marius Wolf,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
66,Marius Wolf,16,0,0,9,10,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,7,44,1,1
67,Marius Wolf,90,0,0,22,23,1,5,1,0.0,0.0,0.7,2,1,8,16,50.0,73,14,19,0,0
68,Marius Wolf,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
69,Marius Wolf,68,1,1,20,11,0,0,1,0.1,0.1,0.4,2,1,9,15,60.0,75,17,80,2,3
70,Marius Wolf,76,2,2,40,30,1,0,0,0.7,0.7,0.1,2,0,14,22,63.6,102,31,68,1,1
71,Marius Wolf,90,0,0,58,34,3,5,5,0.0,0.0,0.0,1,1,28,49,57.1,304,34,142,4,4
72,Marius Wolf,90,2,1,51,8,2,3,3,0.1,0.1,0.0,1,0,28,39,71.8,210,25,73,0,0
73,Marius Wolf,90,0,0,53,56,2,4,6,0.0,0.0,0.0,0,0,23,37,62.2,282,20,116,1,1
74,Marius Wolf,90,0,0,60,25,1,0,1,0.0,0.0,0.1,3,0,35,50,70.0,323,36,160,2,4
75,Marius Wolf,90,2,2,59,21,4,2,2,0.1,0.1,0.0,0,0,30,41,73.2,249,39,153,5,10
76,Marius Wolf,90,2,0,58,31,2,1,3,0.1,0.1,0.0,2,0,34,46,73.9,187,36,192,1,3
77,Marius Wolf,90,1,1,45,35,0,0,2,0.0,0.0,0.0,3,2,16,27,59.3,182,34,196,4,6
78,Marius Wolf,90,0,0,40,27,1,2,5,0.0,0.0,0.1,1,0,18,28,64.3,197,24,116,1,2
79,Marius Wolf,90,0,0,73,13,0,1,1,0.0,0.0,0.5,6,0,39,65,60.0,491,40,185,1,2
80,Marius Wolf,90,3,0,69,15,0,2,1,0.1,0.1,0.6,5,2,34,55,61.8,450,47,217,3,4
81,Marius Wolf,90,2,0,59,13,1,2,3,0.5,0.5,0.0,1,0,33,42,78.6,195,35,186,3,4
82,Marius Wolf,90,1,1,77,10,1,1,1,0.3,0.3,0.0,0,0,47,68,69.1,416,41,174,2,2
83,Marius Wolf,90,2,2,62,22,2,0,1,0.3,0.3,0.3,5,3,32,51,62.7,253,42,181,6,8
84,Marius Wolf,83,2,0,41,33,0,0,2,0.0,0.0,0.5,3,0,14,32,43.8,172,21,85,2,2
85,Marius Wolf,90,2,0,51,14,2,2,1,0.1,0.1,0.0,1,0,26,42,61.9,172,28,54,1,1
86,Marius Wolf,90,2,1,40,26,0,0,0,0.1,0.1,0.1,1,0,19,24,79.2,31,28,61,1,2
87,Marius Wolf,90,1,0,45,13,1,0,2,0.0,0.0,0.1,3,0,18,35,51.4,47,30,179,3,4
88,Marius Wolf,90,1,0,46,32,3,1,6,0.0,0.0,0.4,6,1,30,36,83.3,186,32,149,2,2
89,Marius Wolf,90,2,1,40,25,1,0,1,0.0,0.0,0.0,2,0,20,30,66.7,67,28,47,0,1
90,Marius Wolf,90,1,0,64,21,2,0,1,0.1,0.1,0.5,2,1,38,51,74.5,269,44,251,3,4
91,Marius Wolf,78,1,0,39,36,3,0,0,0.0,0.0,0.5,4,1,18,24,75.0,92,30,137,6,9
92,Marius Wolf,90,1,0,39,31,4,1,1,0.0,0.0,0.5,1,0,16,26,61.5,116,21,73,1,3
93,Marius Wolf,67,2,2,35,26,2,1,1,0.4,0.4,0.0,1,0,14,24,58.3,104,21,60,0,0
94,Tobias Strobl,8,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,20,0,0,0,0
95,Tobias Strobl,5,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,3,0,0
96,Tobias Strobl,30,0,0,34,3,0,1,1,0.0,0.0,0.0,0,0,28,32,87.5,178,26,61,0,0
97,Tobias Strobl,69,0,0,41,8,2,5,0,0.0,0.0,0.8,2,1,30,34,88.2,182,23,24,0,0
98,Florian Kainz,67,2,0,39,10,2,3,2,0.5,0.5,0.2,5,0,23,29,79.3,162,30,137,3,3
99,Florian Kainz,14,0,0,8,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,42,8,22,0,0
100,Florian Kainz,82,2,1,55,24,2,1,1,0.1,0.1,0.0,2,0,27,42,64.3,137,44,65,1,1
101,Florian Kainz,90,3,1,59,19,2,2,0,0.2,0.2,0.2,7,0,31,46,67.4,339,43,230,2,3
102,Florian Kainz,90,3,0,53,20,1,1,1,0.5,0.5,0.2,4,0,29,40,72.5,246,39,186,0,1
103,Florian Kainz,78,1,1,48,14,0,1,2,0.0,0.0,0.1,4,0,30,38,78.9,242,41,108,2,2
104,Florian Kainz,63,2,1,36,17,0,0,1,0.1,0.1,0.1,3,0,16,29,55.2,144,20,32,2,5
105,Florian Kainz,45,1,0,33,8,0,0,0,0.1,0.1,0.0,2,0,22,28,78.6,184,27,126,1,3
106,Florian Kainz,82,0,0,55,12,0,1,2,0.0,0.0,0.2,3,0,32,47,68.1,276,42,252,1,2
107,Florian Kainz,45,2,0,34,3,0,1,0,0.1,0.1,0.1,3,0,23,28,82.1,156,28,62,0,1
108,Florian Kainz,23,0,0,10,2,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,48,7,35,0,0
109,Florian Kainz,2,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,14,4,0,0,0
110,Florian Kainz,24,0,0,21,8,1,1,0,0.0,0.0,0.2,1,0,11,16,68.8,79,15,53,2,2
111,Florian Kainz,5,0,0,7,7,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,11,5,11,1,1
112,Florian Kainz,51,0,0,28,19,1,0,1,0.0,0.0,0.4,2,0,15,20,75.0,110,23,82,2,2
113,Florian Kainz,69,0,0,33,27,1,0,0,0.0,0.0,0.2,1,0,15,26,57.7,44,28,71,4,5
114,Florian Kainz,76,4,2,40,23,3,1,0,0.2,0.2,0.0,3,0,17,28,60.7,119,21,64,1,2
115,Florian Kainz,84,2,0,55,16,3,1,2,0.5,0.5,0.0,1,0,23,34,67.6,147,34,181,2,3
116,Florian Kainz,17,0,0,10,7,1,1,0,0.0,0.0,0.1,1,0,5,8,62.5,22,5,21,0,0
117,Florian Kainz,18,0,0,18,2,0,0,0,0.0,0.0,0.0,1,0,8,13,61.5,60,13,32,0,2
118,Florian Kainz,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
119,Florian Kainz,90,4,2,54,22,2,1,2,0.3,0.3,0.1,4,1,32,42,76.2,314,34,154,0,2
120,Florian Kainz,90,0,0,57,10,0,2,1,0.0,0.0,0.3,4,0,38,50,76.0,265,38,167,2,4
121,Florian Kainz,73,1,0,37,11,2,0,0,0.0,0.0,0.0,1,0,19,30,63.3,144,32,52,1,1
122,Florian Kainz,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
123,Florian Kainz,83,1,1,36,14,1,0,1,0.0,0.0,0.3,2,1,16,26,61.5,97,24,236,0,4
124,Florian Kainz,85,3,2,44,9,2,1,2,0.1,0.1,0.1,6,1,22,31,71.0,157,27,177,0,0
125,Florian Kainz,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
126,Florian Kainz,45,0,0,22,6,1,1,0,0.0,0.0,0.0,0,0,17,20,85.0,84,19,48,0,0
127,Florian Kainz,,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
128,Florian Kainz,62,1,0,38,8,0,1,0,0.1,0.1,0.1,1,0,25,33,75.8,102,28,65,4,5
129,Florian Kainz,45,1,0,26,12,1,0,0,0.0,0.0,0.0,3,0,8,17,47.1,71,22,81,2,2
130,Sejad Salihovic,30,3,0,34,4,0,0,0,0.1,0.1,0.2,5,0,18,29,62.1,116,25,66,0,1
131,Sejad Salihovic,70,0,0,30,8,0,1,0,0.0,0.0,0.0,0,0,10,23,43.5,27,16,18,1,4
132,Sejad Salihovic,45,1,0,30,7,0,2,2,0.0,0.0,0.1,2,0,17,22,77.3,104,17,25,1,1
133,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
134,Sejad Salihovic,11,1,0,12,6,2,0,0,0.8,0.0,0.0,0,0,6,8,75.0,63,8,84,0,0
135,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
136,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
137,Sejad Salihovic,68,0,0,50,16,2,2,4,0.0,0.0,0.0,0,0,25,38,65.8,89,32,62,1,2
138,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
139,Sejad Salihovic,5,0,0,8,3,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,25,4,1,0,0
140,Sejad Salihovic,9,0,0,17,2,0,0,0,0.0,0.0,0.1,2,0,13,16,81.3,84,12,33,0,1
141,Sejad Salihovic,36,1,0,42,6,0,1,1,0.0,0.0,0.0,1,0,28,34,82.4,138,31,73,2,3
142,Sejad Salihovic,79,0,0,42,18,2,0,0,0.0,0.0,0.3,2,0,26,35,74.3,149,24,15,0,3
143,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
144,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
145,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
146,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
147,Sejad Salihovic,14,2,1,25,3,0,0,0,0.0,0.0,0.0,1,0,20,21,95.2,70,20,53,0,1
148,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
149,Sejad Salihovic,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
