,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
6568,Orel-Mangala-,Matchweek 8,90,0,0,61,22,7,5,1,0.0,0.0,0.0,0,0,27,45,60.0,166,39,75,1,1
6569,Orel-Mangala-,Matchweek 9,90,3,0,49,46,3,1,1,0.1,0.1,0.0,1,0,20,33,60.6,84,33,71,2,6
6570,Orel-Mangala-,Second round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6571,Orel-Mangala-,,,,,,,,,,,,,,,,,,,,,,
6572,Orel-Mangala-,Matchweek 11,24,0,0,14,7,0,1,0,0.0,0.0,0.0,0,0,7,13,53.8,26,7,14,0,0
6573,Orel-Mangala-,Matchweek 12,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6574,Orel-Mangala-,Matchweek 13,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6575,Orel-Mangala-,Matchweek 14,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6576,Orel-Mangala-,Matchweek 15,17,0,0,13,3,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,33,13,34,0,1
6577,Orel-Mangala-,Matchweek 16,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6578,Orel-Mangala-,,,,,,,,,,,,,,,,,,,,,,
6579,Orel-Mangala-,Matchweek 18,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6580,Orel-Mangala-,,,,,,,,,,,,,,,,,,,,,,
6581,Orel-Mangala-,Matchweek 21,3,0,0,5,0,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,46,3,20,0,0
6582,Orel-Mangala-,Matchweek 22,24,0,0,11,5,1,0,1,0.0,0.0,0.0,0,0,2,6,33.3,0,6,3,1,2
6583,Orel-Mangala-,Matchweek 23,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6584,Orel-Mangala-,Matchweek 24,10,0,0,2,4,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
6585,Orel-Mangala-,Matchweek 25,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6586,Orel-Mangala-,Matchweek 26,,0,0,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6587,Orel-Mangala-,Matchweek 27,,0,0,6,1,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,3,6,0,0
6588,Orel-Mangala-,Matchweek 28,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
6589,Orel-Mangala-,Matchweek 29,2,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6590,Orel-Mangala-,Matchweek 30,45,0,0,29,8,1,1,0,0.0,0.0,0.0,0,0,19,24,79.2,40,22,59,2,2
6591,Orel-Mangala-,Matchweek 31,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6592,Orel-Mangala-,Matchweek 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6593,Orel-Mangala-,Matchweek 33,14,0,0,1,6,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
6594,Orel-Mangala-,Matchweek 34,90,1,1,28,1,1,4,1,0.1,0.1,0.3,3,0,13,17,76.5,78,20,69,5,5
6595,Orel-Mangala-,,792,10,3,468,175,24,21,10,0.4,0.4,0.4,6,0,280,360,77.8,1029,348,783,17,24
6596,Josip-Brekalo-,First round,120,4,1,,,,0,,,,,,,,,,,,,,
6597,Josip-Brekalo-,Matchweek 1,90,1,0,39,29,1,0,1,0.1,0.1,0.0,3,0,13,24,54.2,31,22,127,0,0
6598,Josip-Brekalo-,Matchweek 2,63,1,0,36,16,1,0,0,0.0,0.0,0.0,2,1,22,30,73.3,89,29,144,0,0
6599,Josip-Brekalo-,Matchweek 3,90,0,0,63,31,0,1,0,0.0,0.0,0.1,4,1,46,52,88.5,172,58,122,0,0
6600,Josip-Brekalo-,Matchweek 4,23,0,0,12,7,3,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,8,78,0,1
6601,Josip-Brekalo-,Matchweek 5,28,1,1,25,6,1,0,1,0.0,0.0,0.2,3,0,13,17,76.5,93,22,124,0,0
6602,Josip-Brekalo-,Matchweek 6,65,1,0,32,11,1,1,2,0.0,0.0,0.0,1,0,15,21,71.4,41,28,32,1,2
6603,Josip-Brekalo-,Matchweek 7,29,0,0,16,5,0,2,0,0.0,0.0,0.1,1,0,8,13,61.5,39,12,76,1,1
6604,Josip-Brekalo-,Matchweek 8,61,4,1,42,26,0,0,1,0.2,0.2,0.3,9,0,25,34,73.5,194,36,155,1,1
6605,Josip-Brekalo-,Matchweek 9,15,1,0,16,6,0,0,1,0.0,0.0,0.0,1,0,5,10,50.0,38,11,49,1,4
6606,Josip-Brekalo-,Second round,19,0,0,,,,0,,,,,,,,,,,,,,
6607,Josip-Brekalo-,Matchweek 10,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6608,Josip-Brekalo-,Matchweek 11,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6609,Josip-Brekalo-,Matchweek 12,45,3,2,27,5,1,0,0,0.4,0.4,0.1,2,0,8,17,47.1,71,21,95,2,3
6610,Josip-Brekalo-,Matchweek 13,66,3,0,34,14,1,1,0,0.2,0.2,0.2,3,0,15,23,65.2,79,25,62,1,2
6611,Josip-Brekalo-,Matchweek 14,90,1,0,45,15,1,1,0,0.1,0.1,0.1,3,0,23,34,67.6,79,34,199,1,4
6612,Josip-Brekalo-,,,,,,,,,,,,,,,,,,,,,,
6613,Josip-Brekalo-,Matchweek 16,53,2,1,32,13,1,0,1,0.1,0.1,0.0,0,0,9,17,52.9,34,27,198,6,12
6614,Josip-Brekalo-,Matchweek 17,9,0,0,10,6,2,0,0,0.0,0.0,0.1,2,0,4,8,50.0,67,6,87,0,0
6615,Josip-Brekalo-,Round of 16,90,2,0,,,,0,,,,,,,,,,,,,,
6616,Josip-Brekalo-,Matchweek 18,90,3,0,51,12,3,1,1,0.1,0.1,0.0,0,0,25,38,65.8,121,45,182,4,5
6617,Josip-Brekalo-,Matchweek 19,45,2,2,17,5,1,0,0,0.1,0.1,0.1,1,0,8,11,72.7,57,8,76,0,0
6618,Josip-Brekalo-,Matchweek 20,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6619,Josip-Brekalo-,Matchweek 21,9,0,0,7,2,0,1,0,0.0,0.0,0.0,0,0,4,7,57.1,12,6,30,0,0
6620,Josip-Brekalo-,Quarter-finals,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6621,Josip-Brekalo-,Matchweek 22,69,1,0,44,15,0,1,2,0.2,0.2,0.0,1,0,33,36,91.7,101,34,56,2,3
6622,Josip-Brekalo-,,,,,,,,,,,,,,,,,,,,,,
6623,Josip-Brekalo-,Matchweek 24,83,1,1,53,20,2,1,3,0.3,0.3,0.6,2,0,27,40,67.5,162,40,129,3,6
6624,Josip-Brekalo-,Matchweek 25,67,0,0,40,21,1,0,3,0.0,0.0,0.0,0,0,20,29,69.0,99,33,137,3,5
6625,Josip-Brekalo-,Matchweek 26,12,1,0,10,1,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,7,12,51,1,3
6626,Josip-Brekalo-,Matchweek 27,89,1,0,48,17,1,0,1,0.0,0.0,0.1,6,0,29,36,80.6,140,45,116,4,5
6627,Josip-Brekalo-,Matchweek 28,68,1,0,28,14,3,0,1,0.0,0.0,0.0,0,0,16,21,76.2,96,22,67,2,2
6628,Josip-Brekalo-,Matchweek 29,90,1,0,47,19,1,0,1,0.0,0.0,0.0,2,0,18,36,50.0,132,35,254,2,3
6629,Josip-Brekalo-,Matchweek 30,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6630,Josip-Brekalo-,Matchweek 31,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6631,Josip-Brekalo-,Matchweek 32,45,1,1,23,7,1,1,2,0.0,0.0,0.0,1,0,12,17,70.6,20,18,72,0,0
6632,Josip-Brekalo-,Matchweek 33,78,1,1,38,10,0,0,0,0.1,0.1,0.2,4,0,18,30,60.0,142,28,92,2,3
6633,Josip-Brekalo-,Matchweek 34,90,2,1,46,15,2,0,0,0.9,0.9,0.1,5,3,29,36,80.6,127,35,274,3,5
6634,Josip-Brekalo-,,1791,39,12,881,348,28,11,21,3.0,2.9,2.3,56,5,453,647,70.0,2243,700,3084,40,70
6635,Takuma-Asano-,First round,54,2,0,,,,0,,,,,,,,,,,,,,
6636,Takuma-Asano-,Matchweek 1,90,1,0,37,23,2,1,0,0.2,0.2,0.1,1,0,21,27,77.8,115,33,208,3,3
6637,Takuma-Asano-,Matchweek 2,27,2,0,14,6,0,0,0,0.1,0.1,0.0,2,0,8,10,80.0,68,11,41,0,0
6638,Takuma-Asano-,Third round,88,,,,,,,,,,,,,,,,,,,,
6639,Takuma-Asano-,Third round,45,,,,,,,,,,,,,,,,,,,,
6640,Takuma-Asano-,Matchweek 3,18,1,0,14,4,0,0,2,0.0,0.0,0.0,1,0,6,8,75.0,31,12,50,1,1
6641,Takuma-Asano-,Matchweek 4,18,0,0,4,4,0,0,0,0.0,0.0,0.4,2,0,3,3,100.0,8,4,50,0,1
6642,Takuma-Asano-,Matchweek 5,62,0,0,21,22,1,1,0,0.0,0.0,0.1,2,0,8,15,53.3,76,18,88,1,1
6643,Takuma-Asano-,Matchweek 6,6,1,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,3,0,0
6644,Takuma-Asano-,Matchweek 7,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6645,Takuma-Asano-,Friendlies (M),13,,,,,,,,,,,,,,,,,,,,
6646,Takuma-Asano-,Friendlies (M),45,,,,,,,,,,,,,,,,,,,,
6647,Takuma-Asano-,Matchweek 8,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6648,Takuma-Asano-,Matchweek 9,65,3,1,29,38,0,0,2,0.2,0.2,0.0,2,0,10,19,52.6,0,23,88,2,2
6649,Takuma-Asano-,Second round,90,3,2,,,,0,,,,,,,,,,,,,,
6650,Takuma-Asano-,Matchweek 10,90,0,0,34,30,2,1,1,0.0,0.0,0.0,2,1,18,25,72.0,47,24,77,0,0
6651,Takuma-Asano-,Matchweek 11,90,1,0,20,17,0,1,2,0.0,0.0,0.0,0,0,7,9,77.8,22,12,35,1,1
6652,Takuma-Asano-,Friendlies (M),45,,,,,,,,,,,,,,,,,,,,
6653,Takuma-Asano-,Friendlies (M),67,,,,,,,,,,,,,,,,,,,,
6654,Takuma-Asano-,Matchweek 12,45,1,0,20,12,0,0,0,0.1,0.1,0.3,2,0,11,12,91.7,16,16,67,2,2
6655,Takuma-Asano-,Matchweek 13,73,2,2,31,17,0,0,0,0.5,0.5,0.2,3,0,12,17,70.6,35,27,57,1,1
6656,Takuma-Asano-,Matchweek 14,57,2,1,22,5,0,0,1,0.3,0.3,0.0,0,0,7,9,77.8,24,15,46,1,4
6657,Takuma-Asano-,Matchweek 15,5,0,0,6,2,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,17,0,1
6658,Takuma-Asano-,Matchweek 16,64,2,0,28,28,0,1,1,0.1,0.1,0.1,1,0,16,21,76.2,53,20,49,0,2
6659,Takuma-Asano-,Matchweek 17,9,1,0,8,1,0,0,0,0.1,0.1,0.0,0,0,5,6,83.3,30,6,54,0,1
6660,Takuma-Asano-,Round of 16,19,0,0,,,,0,,,,,,,,,,,,,,
6661,Takuma-Asano-,,,,,,,,,,,,,,,,,,,,,,
6662,Takuma-Asano-,Matchweek 19,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6663,Takuma-Asano-,,,,,,,,,,,,,,,,,,,,,,
6664,Takuma-Asano-,Matchweek 24,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6665,Takuma-Asano-,,,,,,,,,,,,,,,,,,,,,,
6666,Takuma-Asano-,Matchweek 27,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6667,Takuma-Asano-,,,,,,,,,,,,,,,,,,,,,,
6668,Takuma-Asano-,Matchweek 34,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6669,Takuma-Asano-,Friendlies (M),"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6670,Takuma-Asano-,,1185,22,6,289,209,5,5,9,1.6,1.6,1.1,18,1,134,185,72.4,525,227,930,12,20
6671,Dzenis-Burnic-,First round,120,0,0,,,,1,,,,,,,,,,,,,,
6672,Dzenis-Burnic-,,,,,,,,,,,,,,,,,,,,,,
6673,Dzenis-Burnic-,Matchweek 2,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6674,Dzenis-Burnic-,Matchweek 3,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6675,Dzenis-Burnic-,Matchweek 4,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6676,Dzenis-Burnic-,Matchweek 5,12,1,0,14,4,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,22,11,26,0,0
6677,Dzenis-Burnic-,Matchweek 6,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6678,Dzenis-Burnic-,Matchweek 7,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6679,Dzenis-Burnic-,Matchweek 8,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6680,Dzenis-Burnic-,Matchweek 9,80,0,0,33,44,3,2,1,0.0,0.0,0.1,2,0,15,22,68.2,127,17,67,0,3
6681,Dzenis-Burnic-,Second round,90,0,0,,,,1,,,,,,,,,,,,,,
6682,Dzenis-Burnic-,Matchweek 10,85,4,0,111,16,1,0,0,0.2,0.2,0.0,2,0,100,105,95.2,200,89,158,0,0
6683,Dzenis-Burnic-,Matchweek 11,12,0,0,6,2,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
6684,Dzenis-Burnic-,,,,,,,,,,,,,,,,,,,,,,
6685,Dzenis-Burnic-,Matchweek 18,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
6686,Dzenis-Burnic-,Matchweek 19,24,0,0,37,4,1,1,0,0.0,0.0,0.2,2,0,27,34,79.4,81,28,42,0,0
6687,Dzenis-Burnic-,Matchweek 20,90,2,0,99,23,1,3,0,0.1,0.1,0.1,5,0,85,92,92.4,249,75,137,0,0
