,name,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
20,Jorge Molina,84.0,3.0,1.0,37.0,14.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,13.0,26.0,50.0,46.0,28.0,41.0,0.0,1.0
21,Jorge Molina,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,10.0,0.0,1.0
22,Jorge Molina,71.0,2.0,2.0,34.0,15.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,15.0,21.0,71.4,55.0,31.0,83.0,2.0,5.0
23,Jorge Molina,45.0,0.0,0.0,20.0,4.0,1.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0,13.0,16.0,81.3,61.0,14.0,10.0,1.0,1.0
24,Jorge Molina,90.0,3.0,1.0,50.0,9.0,1.0,0.0,2.0,0.4,0.4,0.1,4.0,1.0,22.0,36.0,61.1,89.0,30.0,52.0,1.0,2.0
25,Jorge Molina,34.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,11.0,72.7,8.0,15.0,73.0,1.0,2.0
26,Jorge Molina,90.0,4.0,2.0,35.0,11.0,0.0,0.0,0.0,0.8,0.8,0.1,5.0,0.0,12.0,23.0,52.2,26.0,22.0,39.0,0.0,3.0
27,Jorge Molina,90.0,0.0,0.0,33.0,17.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,14.0,25.0,56.0,41.0,21.0,39.0,0.0,0.0
28,Jorge Molina,90.0,0.0,0.0,32.0,14.0,1.0,0.0,1.0,0.0,0.0,0.2,2.0,0.0,10.0,20.0,50.0,50.0,24.0,106.0,0.0,2.0
29,Jorge Molina,73.0,1.0,0.0,25.0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,20.0,35.0,21.0,22.0,30.0,1.0,1.0
30,Jorge Molina,14.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,5.0,3.0,28.0,0.0,0.0
31,Jorge Molina,90.0,2.0,1.0,49.0,18.0,0.0,1.0,1.0,0.2,0.2,0.2,4.0,1.0,24.0,35.0,68.6,120.0,37.0,108.0,1.0,3.0
32,Jorge Molina,90.0,2.0,0.0,39.0,10.0,1.0,0.0,1.0,1.2,0.5,0.0,2.0,0.0,14.0,22.0,63.6,27.0,30.0,116.0,0.0,1.0
33,Jorge Molina,27.0,1.0,0.0,13.0,4.0,1.0,0.0,0.0,0.3,0.3,0.6,3.0,1.0,7.0,9.0,77.8,35.0,11.0,6.0,1.0,2.0
34,Jorge Molina,90.0,0.0,0.0,39.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,28.0,53.6,10.0,26.0,25.0,0.0,0.0
35,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
36,Michael Olunga,10,1,0,4,1,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,1,0,1
37,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
38,Michael Olunga,60,2,1,20,28,0,0,1,0.3,0.3,0.0,0,0,12,14,85.7,18,7,1,0,0
39,Michael Olunga,15,0,0,3,8,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,14,3,7,0,0
40,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
41,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
42,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
43,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
44,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
45,Michael Olunga,90,0,0,,,,0,,,,,,,,,,,,,,
46,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
47,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
48,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
49,Michael Olunga,45,4,3,19,15,2,0,0,1.7,1.7,0.4,3,2,7,14,50.0,10,14,92,0,0
50,Michael Olunga,90,0,0,33,25,0,0,1,0.0,0.0,0.0,1,0,14,23,60.9,27,20,42,1,2
51,Michael Olunga,7,0,0,4,2,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
52,Michael Olunga,8,0,0,1,5,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,8,1,0,0,0
53,Michael Olunga,70,1,0,28,26,1,0,2,0.2,0.2,0.0,2,0,15,20,75.0,37,13,10,0,0
54,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
55,Michael Olunga,3,1,1,5,1,0,0,0,0.0,0.0,0.2,1,0,4,4,100.0,2,3,9,0,0
56,Michael Olunga,67,3,0,25,26,1,2,1,0.3,0.3,0.0,2,0,9,15,60.0,4,15,31,1,1
57,Michael Olunga,23,2,0,7,3,1,0,0,0.3,0.3,0.0,0,0,1,3,33.3,0,4,0,0,0
58,Michael Olunga,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
59,Michael Olunga,17,2,0,9,3,0,0,0,0.0,0.0,0.0,2,0,7,7,100.0,8,6,10,0,0
60,Iago Aspas,90,6,1,55,21,1,1,0,0.4,0.4,0.0,3,0,22,42,52.4,122,42,114,1,2
61,Iago Aspas,90,2,0,52,17,2,0,1,0.2,0.2,0.1,4,0,33,41,80.5,205,45,100,0,0
62,Iago Aspas,90,3,0,57,16,4,1,0,0.5,0.5,0.2,4,0,38,44,86.4,161,52,228,4,7
63,Iago Aspas,90,3,0,57,19,0,1,0,0.5,0.5,0.2,3,1,40,49,81.6,182,48,158,3,4
64,Iago Aspas,90,2,1,59,23,1,1,0,0.1,0.1,0.0,0,0,34,44,77.3,94,50,182,2,2
65,Iago Aspas,90,1,0,59,26,2,1,0,0.0,0.0,0.1,2,0,39,47,83.0,117,49,143,3,3
66,Iago Aspas,90,3,1,54,6,2,1,1,0.8,0.8,0.2,5,0,34,43,79.1,109,40,135,1,2
67,Iago Aspas,90,5,4,41,28,0,1,1,0.7,0.7,0.0,4,1,24,30,80.0,44,33,117,2,2
68,Iago Aspas,90,5,2,56,17,0,1,0,0.3,0.3,0.1,5,0,34,47,72.3,60,48,122,1,1
69,Iago Aspas,90,3,1,55,9,1,1,3,0.3,0.3,0.3,2,0,29,41,70.7,130,40,36,1,2
70,Iago Aspas,90,5,3,53,27,0,2,0,0.4,0.4,0.0,1,0,28,38,73.7,84,43,155,1,3
71,Iago Aspas,90,0,0,53,18,1,1,1,0.0,0.0,0.0,2,0,34,44,77.3,82,42,127,2,3
72,Iago Aspas,90,4,3,45,13,0,1,1,1.0,0.2,0.0,7,0,23,29,79.3,83,39,246,2,2
73,Iago Aspas,90,2,2,50,18,1,0,2,0.6,0.6,0.9,4,1,26,36,72.2,76,42,192,3,4
74,Iago Aspas,90,3,2,40,22,1,1,0,0.4,0.4,0.2,2,0,24,31,77.4,105,35,283,0,1
75,Iago Aspas,90,3,2,57,15,0,1,0,0.9,0.9,0.1,3,1,31,43,72.1,73,44,120,1,4
76,Iago Aspas,90,2,1,57,18,0,0,1,0.9,0.2,0.4,7,2,36,52,69.2,170,52,241,1,1
77,Iago Aspas,90,0,0,44,23,0,0,0,0.0,0.0,0.2,1,1,25,35,71.4,85,40,96,4,4
78,Iago Aspas,90,0,0,72,33,3,2,3,0.8,0.0,0.3,4,0,41,54,75.9,199,53,173,1,2
79,Iago Aspas,90,3,2,48,32,0,0,1,0.7,0.7,0.1,6,1,32,40,80.0,148,44,145,1,2
80,Iago Aspas,90,5,2,50,12,0,0,1,0.6,0.6,0.5,5,1,29,38,76.3,94,41,115,3,4
81,Iago Aspas,90,4,0,48,18,1,0,1,0.5,0.5,0.2,3,1,31,36,86.1,156,38,100,2,2
82,Iago Aspas,90,0,0,39,5,0,0,3,0.0,0.0,0.0,1,0,22,30,73.3,89,27,40,0,2
83,Iago Aspas,90,2,1,39,23,1,0,0,0.4,0.4,0.2,3,0,19,29,65.5,50,32,154,2,2
84,Iago Aspas,90,2,1,58,18,0,1,2,0.1,0.1,0.1,3,0,37,52,71.2,175,53,172,3,3
85,Iago Aspas,90,3,0,60,16,1,1,1,0.1,0.1,0.2,5,2,39,47,83.0,140,52,200,5,6
86,Iago Aspas,72,1,0,37,8,0,1,1,0.1,0.1,0.1,2,0,20,28,71.4,31,25,72,1,2
87,Iago Aspas,90,5,2,39,18,1,0,0,1.2,1.2,0.0,1,0,15,25,60.0,95,31,185,1,3
88,Iago Aspas,90,0,0,53,35,0,1,2,0.0,0.0,0.1,1,0,30,42,71.4,68,32,110,2,5
89,Iago Aspas,90,5,4,39,14,0,1,2,1.4,1.4,0.7,2,0,22,29,75.9,39,32,123,1,3
90,Iago Aspas,90,1,1,27,7,0,0,0,0.1,0.1,0.0,3,0,15,21,71.4,5,20,47,0,0
91,Iago Aspas,90,3,1,54,16,1,1,2,0.5,0.5,0.6,11,2,34,44,77.3,122,43,147,0,0
92,Iago Aspas,9,0,0,6,3,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,3,2,1,0,0
93,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
94,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
95,Lionel Carole,90,0,0,67,11,2,1,4,0.0,0.0,0.0,0,0,42,54,77.8,240,41,73,2,3
96,Lionel Carole,90,1,0,74,9,2,1,5,0.0,0.0,0.0,1,0,49,63,77.8,244,51,111,0,0
97,Lionel Carole,90,1,1,56,13,1,0,0,0.1,0.1,0.0,1,0,45,51,88.2,323,47,125,2,2
98,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
99,Lionel Carole,90,0,0,76,7,1,3,1,0.0,0.0,0.1,5,1,53,65,81.5,401,58,129,1,3
100,Lionel Carole,90,1,0,57,14,0,1,2,0.0,0.0,0.0,0,0,34,43,79.1,153,44,96,1,1
101,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
102,Lionel Carole,90,1,0,80,13,3,1,2,0.0,0.0,0.0,1,0,49,67,73.1,453,46,125,1,2
103,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
104,Lionel Carole,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
105,Jefferson Montero,15,0,0,4,1,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,5,2,2,0,0
106,Jefferson Montero,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
107,Jefferson Montero,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
108,Jefferson Montero,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
109,Jefferson Montero,15,0,0,8,2,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,6,6,28,1,1
110,Jefferson Montero,24,0,0,17,6,1,0,0,0.0,0.0,0.0,0,0,5,12,41.7,51,11,65,0,0
111,Jefferson Montero,,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0
112,Sidnei,90,0,0,31,8,0,3,2,0.0,0.0,0.0,1,0,20,25,80.0,243,19,87,0,0
113,Sidnei,90,2,2,56,7,2,1,4,0.1,0.1,0.0,0,0,35,43,81.4,107,40,107,0,0
114,Sidnei,90,0,0,46,6,2,6,5,0.0,0.0,0.0,1,1,28,37,75.7,172,27,69,0,0
115,Sidnei,90,2,1,71,5,0,1,1,0.1,0.1,0.0,0,0,47,62,75.8,332,37,161,0,0
116,Sidnei,90,0,0,41,10,0,0,1,0.0,0.0,0.0,0,0,27,32,84.4,208,27,48,1,1
117,Sidnei,90,1,0,50,5,2,1,1,0.0,0.0,0.0,0,0,33,41,80.5,219,28,65,0,0
118,Sidnei,90,0,0,39,7,3,1,1,0.0,0.0,0.0,1,0,25,32,78.1,147,29,73,0,0
119,Sidnei,90,0,0,43,8,2,0,0,0.0,0.0,0.0,0,0,28,38,73.7,125,22,21,0,0
120,Sidnei,45,0,0,34,5,1,1,0,0.0,0.0,0.0,0,0,25,31,80.6,161,24,104,0,0
121,Sidnei,90,0,0,52,14,2,2,1,0.0,0.0,0.0,0,0,36,46,78.3,321,33,62,0,0
122,Sidnei,90,0,0,67,5,2,1,2,0.0,0.0,0.0,0,0,52,59,88.1,315,51,123,0,0
123,Sidnei,90,0,0,35,16,4,2,3,0.0,0.0,0.0,0,0,16,21,76.2,108,17,108,3,3
124,Sidnei,90,1,0,53,12,2,4,1,0.2,0.2,0.0,0,0,35,46,76.1,230,35,112,1,1
125,Sidnei,90,1,0,49,23,2,2,1,0.0,0.0,0.2,3,1,24,32,75.0,200,24,120,2,3
126,Sidnei,90,1,0,53,16,2,2,1,0.1,0.1,0.0,0,0,35,39,89.7,273,29,159,1,1
127,Sidnei,24,0,0,19,3,0,1,0,0.0,0.0,0.0,0,0,15,18,83.3,121,15,61,0,0
128,Sidnei,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
129,Sidnei,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
130,Sidnei,90,1,0,39,12,2,1,1,0.1,0.1,0.0,0,0,19,25,76.0,95,15,35,1,2
131,Sidnei,90,0,0,49,2,3,0,2,0.0,0.0,0.2,1,0,32,42,76.2,336,33,125,0,0
132,Sidnei,90,0,0,43,5,2,0,2,0.0,0.0,0.0,0,0,27,34,79.4,227,22,94,0,0
