game1_passaccuracy,game2_passaccuracy,game1_duelaccuracy,game2_duelaccuracy,mean_passaccuracy,mean_duelaccuracy,games injured,label
0.875,0.8775510204081632,0.4,0.5882352941176471,0.8610301263362488,0.49025069637883006,0,False
0.8775510204081632,0.9565217391304348,0.5882352941176471,0.5,0.8610301263362488,0.49025069637883006,0,False
0.9565217391304348,0.7307692307692307,0.5,0.42105263157894735,0.8610301263362488,0.49025069637883006,0,False
0.7307692307692307,0.7666666666666667,0.42105263157894735,0.4545454545454545,0.8610301263362488,0.49025069637883006,0,False
0.7666666666666667,0.90625,0.4545454545454545,0.5384615384615384,0.8610301263362488,0.49025069637883006,0,False
0.90625,0.9130434782608696,0.5384615384615384,0.5,0.8610301263362488,0.49025069637883006,0,True
,,,,0.8610301263362488,0.49025069637883006,0,False
,,,,0.8610301263362488,0.49025069637883006,0,True
,0.8571428571428571,,0.4,0.8610301263362488,0.49025069637883006,0,False
0.8571428571428571,0.7647058823529411,0.4,0.5,0.8610301263362488,0.49025069637883006,0,False
0.7647058823529411,0.8285714285714286,0.5,0.6428571428571429,0.8610301263362488,0.49025069637883006,0,False
0.8285714285714286,0.8157894736842105,0.6428571428571429,0.5714285714285714,0.8610301263362488,0.49025069637883006,0,False
0.8157894736842105,0.8333333333333334,0.5714285714285714,0.5833333333333334,0.8610301263362488,0.49025069637883006,0,False
0.8375,0.9278350515463918,0.5,0.4166666666666667,0.8737430167597765,0.391304347826087,5,False
0.9278350515463918,0.8775510204081632,0.4166666666666667,0.15384615384615385,0.8737430167597765,0.391304347826087,5,False
0.8775510204081632,0.75,0.15384615384615385,0.2380952380952381,0.8737430167597765,0.391304347826087,5,True
0.8181818181818182,0.9090909090909092,0.2222222222222222,0.25,0.8737430167597765,0.391304347826087,5,False
0.9090909090909092,0.875,0.25,0.35714285714285715,0.8737430167597765,0.391304347826087,5,False
0.875,0.8125,0.35714285714285715,0.2857142857142857,0.8737430167597765,0.391304347826087,5,False
0.8125,0.8235294117647058,0.2857142857142857,0.375,0.8737430167597765,0.391304347826087,5,False
0.9263157894736842,0.8807339449541285,0.75,0.6,0.8737430167597765,0.391304347826087,5,False
0.8807339449541285,0.8723404255319149,0.6,0.6,0.8737430167597765,0.391304347826087,5,False
0.8723404255319149,0.8857142857142857,0.6,0.5714285714285714,0.8737430167597765,0.391304347826087,5,False
0.8857142857142857,0.9019607843137256,0.5714285714285714,0.16666666666666666,0.8737430167597765,0.391304347826087,5,False
0.9019607843137256,0.8474576271186439,0.16666666666666666,0.35714285714285715,0.8737430167597765,0.391304347826087,5,False
0.8474576271186439,0.8714285714285714,0.35714285714285715,0.5,0.8737430167597765,0.391304347826087,5,False
0.8983050847457628,0.9669421487603306,0.26666666666666666,0.5,0.8737430167597765,0.391304347826087,5,False
0.9669421487603306,0.9365079365079364,0.5,0.3125,0.8737430167597765,0.391304347826087,5,False
0.9365079365079364,0.8,0.3125,0.3333333333333333,0.8737430167597765,0.391304347826087,5,False
0.8,0.7627118644067796,0.3333333333333333,0.3157894736842105,0.8737430167597765,0.391304347826087,5,False
0.7627118644067796,0.8289473684210527,0.3157894736842105,0.42857142857142855,0.8737430167597765,0.391304347826087,5,False
0.8289473684210527,0.7857142857142857,0.42857142857142855,0.4375,0.8737430167597765,0.391304347826087,5,True
0.8450704225352113,,0.5555555555555556,,0.8737430167597765,0.391304347826087,5,False
0.875,0.8450704225352113,0.7727272727272727,0.65,0.9130173965206959,0.5155555555555555,1,False
0.8450704225352113,0.8524590163934426,0.65,0.6111111111111112,0.9130173965206959,0.5155555555555555,1,False
0.8524590163934426,0.9333333333333332,0.6111111111111112,0.5909090909090909,0.9130173965206959,0.5155555555555555,1,False
0.9166666666666666,0.9166666666666666,0.4838709677419355,0.4,0.9130173965206959,0.5155555555555555,1,False
0.9166666666666666,0.9148936170212766,0.4,0.5714285714285714,0.9130173965206959,0.5155555555555555,1,False
0.9148936170212766,0.9285714285714286,0.5714285714285714,0.3333333333333333,0.9130173965206959,0.5155555555555555,1,False
0.9285714285714286,0.8421052631578947,0.3333333333333333,0.5909090909090909,0.9130173965206959,0.5155555555555555,1,False
0.8421052631578947,0.8928571428571429,0.5909090909090909,0.6666666666666666,0.9130173965206959,0.5155555555555555,1,False
0.8928571428571429,0.9223300970873788,0.6666666666666666,0.375,0.9130173965206959,0.5155555555555555,1,False
0.9223300970873788,0.9310344827586208,0.375,0.3333333333333333,0.9130173965206959,0.5155555555555555,1,False
0.9310344827586208,0.946808510638298,0.3333333333333333,0.5625,0.9130173965206959,0.5155555555555555,1,False
0.946808510638298,0.9154929577464788,0.5625,0.8,0.9130173965206959,0.5155555555555555,1,False
0.9154929577464788,0.9176470588235294,0.8,0.4827586206896552,0.9130173965206959,0.5155555555555555,1,False
0.9176470588235294,0.8043478260869565,0.4827586206896552,0.5,0.9130173965206959,0.5155555555555555,1,False
0.8043478260869565,0.9452054794520548,0.5,0.4117647058823529,0.9130173965206959,0.5155555555555555,1,False
0.9452054794520548,0.9148936170212766,0.4117647058823529,0.3888888888888889,0.9130173965206959,0.5155555555555555,1,True
0.8863636363636364,0.96,0.5789473684210527,0.7272727272727273,0.9130173965206959,0.5155555555555555,1,False
0.96,0.9523809523809524,0.7272727272727273,0.4736842105263158,0.9130173965206959,0.5155555555555555,1,False
0.9523809523809524,0.8936170212765957,0.4736842105263158,0.25,0.9130173965206959,0.5155555555555555,1,False
0.8936170212765957,0.9545454545454546,0.25,0.18181818181818185,0.9130173965206959,0.5155555555555555,1,False
0.9545454545454546,0.9298245614035088,0.18181818181818185,0.7222222222222222,0.9130173965206959,0.5155555555555555,1,False
0.7222222222222222,0.7796610169491526,0.7142857142857143,0.4814814814814815,0.8037825059101655,0.4222222222222222,3,False
0.7796610169491526,0.8,0.4814814814814815,0.3125,0.8037825059101655,0.4222222222222222,3,False
0.8,0.7272727272727273,0.3125,0.2857142857142857,0.8037825059101655,0.4222222222222222,3,False
0.7272727272727273,0.8,0.2857142857142857,,0.8037825059101655,0.4222222222222222,3,False
0.8,0.8,,0.2857142857142857,0.8037825059101655,0.4222222222222222,3,False
0.8,1.0,0.2857142857142857,0.5,0.8037825059101655,0.4222222222222222,3,False
1.0,0.6666666666666666,0.5,0.8,0.8037825059101655,0.4222222222222222,3,False
0.6666666666666666,0.7368421052631579,0.8,0.5,0.8037825059101655,0.4222222222222222,3,False
0.7368421052631579,0.8125,0.5,0.5555555555555556,0.8037825059101655,0.4222222222222222,3,False
0.8125,0.6896551724137931,0.5555555555555556,0.2916666666666667,0.8037825059101655,0.4222222222222222,3,False
0.6896551724137931,0.9090909090909092,0.2916666666666667,0.5,0.8037825059101655,0.4222222222222222,3,False
0.9090909090909092,0.8518518518518519,0.5,0.2647058823529412,0.8037825059101655,0.4222222222222222,3,False
0.8518518518518519,0.6818181818181818,0.2647058823529412,0.2,0.8037825059101655,0.4222222222222222,3,False
0.6818181818181818,0.6666666666666666,0.2,,0.8037825059101655,0.4222222222222222,3,False
0.6666666666666666,0.873015873015873,,0.2352941176470588,0.8037825059101655,0.4222222222222222,3,False
0.873015873015873,1.0,0.2352941176470588,0.5714285714285714,0.8037825059101655,0.4222222222222222,3,False
1.0,0.8,0.5714285714285714,0.3478260869565217,0.8037825059101655,0.4222222222222222,3,False
0.8,0.6666666666666666,0.3478260869565217,,0.8037825059101655,0.4222222222222222,3,False
0.6666666666666666,0.775,,0.4117647058823529,0.8037825059101655,0.4222222222222222,3,False
0.775,1.0,0.4117647058823529,0.6666666666666666,0.8037825059101655,0.4222222222222222,3,False
1.0,0.8181818181818182,0.6666666666666666,0.4545454545454545,0.8037825059101655,0.4222222222222222,3,False
0.8181818181818182,0.7837837837837838,0.4545454545454545,0.5,0.8037825059101655,0.4222222222222222,3,False
0.7837837837837838,0.8378378378378378,0.5,0.3076923076923077,0.8037825059101655,0.4222222222222222,3,False
0.8378378378378378,,0.3076923076923077,0.0,0.8037825059101655,0.4222222222222222,3,False
,0.6,0.0,0.3333333333333333,0.8037825059101655,0.4222222222222222,3,False
0.6,0.7142857142857143,0.3333333333333333,0.4,0.8037825059101655,0.4222222222222222,3,False
0.7142857142857143,0.9272727272727272,0.4,0.5882352941176471,0.8037825059101655,0.4222222222222222,3,False
0.9272727272727272,0.8709677419354839,0.5882352941176471,0.2777777777777778,0.8037825059101655,0.4222222222222222,3,False
0.8709677419354839,0.8461538461538461,0.2777777777777778,0.25,0.8037825059101655,0.4222222222222222,3,False
0.8461538461538461,0.6,0.25,0.2857142857142857,0.8037825059101655,0.4222222222222222,3,False
0.6,0.9285714285714286,0.2857142857142857,0.25,0.8037825059101655,0.4222222222222222,3,False
0.9285714285714286,0.625,0.25,0.5,0.8037825059101655,0.4222222222222222,3,False
0.625,0.78,0.5,0.5384615384615384,0.8037825059101655,0.4222222222222222,3,False
0.78,0.8,0.5384615384615384,0.8571428571428571,0.8037825059101655,0.4222222222222222,3,True
0.7777777777777778,0.875,0.42857142857142855,0.6666666666666666,0.8493827160493828,0.3878048780487805,19,False
0.875,0.9545454545454546,0.6666666666666666,0.26666666666666666,0.8493827160493828,0.3878048780487805,19,False
0.9545454545454546,0.7872340425531915,0.26666666666666666,0.2857142857142857,0.8493827160493828,0.3878048780487805,19,False
0.7872340425531915,0.7924528301886793,0.2857142857142857,0.3461538461538461,0.8493827160493828,0.3878048780487805,19,False
0.7924528301886793,0.7966101694915254,0.3461538461538461,0.4666666666666667,0.8493827160493828,0.3878048780487805,19,False
0.7966101694915254,0.8630136986301371,0.4666666666666667,0.4761904761904762,0.8493827160493828,0.3878048780487805,19,False
0.8269230769230769,0.890625,0.35,0.2777777777777778,0.8493827160493828,0.3878048780487805,19,False
0.890625,0.8684210526315791,0.2777777777777778,0.3103448275862069,0.8493827160493828,0.3878048780487805,19,False
0.8684210526315791,0.7222222222222222,0.3103448275862069,0.3157894736842105,0.8493827160493828,0.3878048780487805,19,False
0.7222222222222222,0.8823529411764706,0.3157894736842105,0.5384615384615384,0.8493827160493828,0.3878048780487805,19,False
0.8823529411764706,0.8947368421052632,0.5384615384615384,0.3333333333333333,0.8493827160493828,0.3878048780487805,19,False
0.8947368421052632,0.8717948717948718,0.3333333333333333,0.4375,0.8493827160493828,0.3878048780487805,19,False
0.8717948717948718,0.9215686274509804,0.4375,0.4615384615384616,0.8493827160493828,0.3878048780487805,19,True
0.9104477611940298,0.8947368421052632,0.14285714285714285,0.5,0.8493827160493828,0.3878048780487805,19,False
0.8627450980392157,0.8194444444444444,0.2727272727272727,0.43478260869565216,0.8493827160493828,0.3878048780487805,19,False
0.8870967741935484,0.8064516129032258,0.6,0.35,0.7923533289386948,0.36151079136690645,6,False
0.8064516129032258,0.8205128205128205,0.35,0.3636363636363637,0.7923533289386948,0.36151079136690645,6,False
0.8205128205128205,0.8095238095238095,0.3636363636363637,0.3181818181818182,0.7923533289386948,0.36151079136690645,6,False
0.8095238095238095,0.9032258064516128,0.3181818181818182,0.2631578947368421,0.7923533289386948,0.36151079136690645,6,False
0.9032258064516128,0.8085106382978723,0.2631578947368421,0.125,0.7923533289386948,0.36151079136690645,6,False
0.8085106382978723,0.8474576271186439,0.125,0.21428571428571427,0.7923533289386948,0.36151079136690645,6,False
0.8474576271186439,0.9384615384615383,0.21428571428571427,0.38461538461538464,0.7923533289386948,0.36151079136690645,6,False
0.9384615384615383,0.8194444444444444,0.38461538461538464,0.35714285714285715,0.7923533289386948,0.36151079136690645,6,False
0.8194444444444444,0.7586206896551724,0.35714285714285715,0.4166666666666667,0.7923533289386948,0.36151079136690645,6,False
0.7586206896551724,0.8852459016393442,0.4166666666666667,0.6363636363636364,0.7923533289386948,0.36151079136690645,6,False
0.8852459016393442,0.7241379310344828,0.6363636363636364,0.2916666666666667,0.7923533289386948,0.36151079136690645,6,False
0.7241379310344828,0.8765432098765432,0.2916666666666667,0.5217391304347826,0.7923533289386948,0.36151079136690645,6,False
0.8765432098765432,0.65,0.5217391304347826,0.18181818181818185,0.7923533289386948,0.36151079136690645,6,False
0.65,0.8409090909090909,0.18181818181818185,0.3125,0.7923533289386948,0.36151079136690645,6,False
0.8409090909090909,0.65625,0.3125,0.4615384615384616,0.7923533289386948,0.36151079136690645,6,False
0.65625,0.7714285714285715,0.4615384615384616,0.42105263157894735,0.7923533289386948,0.36151079136690645,6,False
0.7714285714285715,0.7962962962962963,0.42105263157894735,0.3684210526315789,0.7923533289386948,0.36151079136690645,6,True
0.7884615384615384,0.631578947368421,0.3478260869565217,0.4,0.7923533289386948,0.36151079136690645,6,False
0.631578947368421,0.6666666666666666,0.4,0.2857142857142857,0.7923533289386948,0.36151079136690645,6,False
0.6666666666666666,0.8309859154929577,0.2857142857142857,0.26666666666666666,0.7923533289386948,0.36151079136690645,6,False
0.8309859154929577,0.7674418604651163,0.26666666666666666,0.26666666666666666,0.7923533289386948,0.36151079136690645,6,False
0.7674418604651163,0.6792452830188679,0.26666666666666666,0.4545454545454545,0.7923533289386948,0.36151079136690645,6,False
0.6792452830188679,0.7575757575757576,0.4545454545454545,0.2380952380952381,0.7923533289386948,0.36151079136690645,6,False
0.7575757575757576,0.7169811320754716,0.2380952380952381,0.5238095238095238,0.7923533289386948,0.36151079136690645,6,False
0.7169811320754716,0.7857142857142857,0.5238095238095238,0.3888888888888889,0.7923533289386948,0.36151079136690645,6,False
0.7857142857142857,0.7058823529411765,0.3888888888888889,0.3076923076923077,0.7923533289386948,0.36151079136690645,6,False
0.7058823529411765,0.7948717948717948,0.3076923076923077,0.35294117647058826,0.7923533289386948,0.36151079136690645,6,False
0.7948717948717948,0.6756756756756757,0.35294117647058826,0.625,0.7923533289386948,0.36151079136690645,6,False
0.6756756756756757,0.7804878048780488,0.625,0.4,0.7923533289386948,0.36151079136690645,6,False
0.7804878048780488,0.625,0.4,0.3684210526315789,0.7923533289386948,0.36151079136690645,6,False
0.625,0.9285714285714286,0.3684210526315789,0.3636363636363637,0.7923533289386948,0.36151079136690645,6,False
0.9285714285714286,0.7,0.3636363636363637,0.3076923076923077,0.7923533289386948,0.36151079136690645,6,False
0.7727272727272727,0.7241379310344828,0.5833333333333334,0.5416666666666666,0.7941176470588235,0.5384615384615384,0,False
0.7241379310344828,0.8536585365853658,0.5416666666666666,0.5909090909090909,0.7941176470588235,0.5384615384615384,0,False
0.8536585365853658,0.8163265306122449,0.5909090909090909,0.5,0.7941176470588235,0.5384615384615384,0,False
0.8163265306122449,0.8181818181818182,0.5,0.5,0.7941176470588235,0.5384615384615384,0,True
0.8888888888888888,1.0,0.6,0.6666666666666666,0.8082191780821918,0.4094488188976378,8,False
1.0,,0.6666666666666666,,0.8082191780821918,0.4094488188976378,8,False
,0.9,,0.75,0.8082191780821918,0.4094488188976378,8,False
0.9,0.6666666666666666,0.75,0.4444444444444444,0.8082191780821918,0.4094488188976378,8,False
0.6666666666666666,0.9444444444444444,0.4444444444444444,0.2916666666666667,0.8082191780821918,0.4094488188976378,8,False
0.9444444444444444,1.0,0.2916666666666667,0.25,0.8082191780821918,0.4094488188976378,8,False
1.0,1.0,0.25,1.0,0.8082191780821918,0.4094488188976378,8,False
1.0,0.5555555555555556,1.0,0.1176470588235294,0.8082191780821918,0.4094488188976378,8,False
0.5555555555555556,,0.1176470588235294,,0.8082191780821918,0.4094488188976378,8,False
,,,,0.8082191780821918,0.4094488188976378,8,False
,0.7894736842105263,,0.3076923076923077,0.8082191780821918,0.4094488188976378,8,False
0.7894736842105263,,0.3076923076923077,,0.8082191780821918,0.4094488188976378,8,False
,,,,0.8082191780821918,0.4094488188976378,8,True
1.0,0.6666666666666666,0.5,0.3,0.8082191780821918,0.4094488188976378,8,False
0.6666666666666666,1.0,0.3,0.0,0.8082191780821918,0.4094488188976378,8,True
,0.0,,0.25,0.8082191780821918,0.4094488188976378,8,False
0.9322033898305084,0.9777777777777776,0.4666666666666667,0.4,0.9385052034058656,0.45652173913043476,12,False
0.9777777777777776,0.9622641509433962,0.4,0.2727272727272727,0.9385052034058656,0.45652173913043476,12,False
0.9622641509433962,0.9666666666666668,0.2727272727272727,0.18181818181818185,0.9385052034058656,0.45652173913043476,12,False
0.9666666666666668,0.92,0.18181818181818185,0.35714285714285715,0.9385052034058656,0.45652173913043476,12,False
0.92,0.9,0.35714285714285715,0.75,0.9385052034058656,0.45652173913043476,12,False
0.9,0.9552238805970148,0.75,0.7368421052631579,0.9385052034058656,0.45652173913043476,12,False
0.9552238805970148,0.9534883720930232,0.7368421052631579,0.3157894736842105,0.9385052034058656,0.45652173913043476,12,False
0.9534883720930232,0.9473684210526316,0.3157894736842105,0.8,0.9385052034058656,0.45652173913043476,12,False
0.9473684210526316,0.9473684210526316,0.8,0.5,0.9385052034058656,0.45652173913043476,12,False
0.9473684210526316,0.9565217391304348,0.5,0.2857142857142857,0.9385052034058656,0.45652173913043476,12,True
,0.9666666666666668,,0.5,0.9385052034058656,0.45652173913043476,12,False
0.9666666666666668,0.9111111111111112,0.5,0.3333333333333333,0.9385052034058656,0.45652173913043476,12,False
0.9111111111111112,0.9,0.3333333333333333,0.6666666666666666,0.9385052034058656,0.45652173913043476,12,False
0.9,0.9384615384615383,0.6666666666666666,0.6,0.9385052034058656,0.45652173913043476,12,False
0.9384615384615383,0.9782608695652174,0.6,0.6,0.9385052034058656,0.45652173913043476,12,False
0.9782608695652174,0.9285714285714286,0.6,0.3888888888888889,0.9385052034058656,0.45652173913043476,12,False
0.9285714285714286,0.9523809523809524,0.3888888888888889,0.5,0.9385052034058656,0.45652173913043476,12,False
0.9523809523809524,0.8260869565217391,0.5,0.5185185185185185,0.9385052034058656,0.45652173913043476,12,False
0.8260869565217391,0.8571428571428571,0.5185185185185185,0.15384615384615385,0.9385052034058656,0.45652173913043476,12,False
,0.9074074074074074,,0.29411764705882354,0.9385052034058656,0.45652173913043476,12,False
0.921875,0.8064516129032258,0.4705882352941176,0.6,0.8348623853211009,0.5025728987993139,0,False
0.8064516129032258,0.8541666666666666,0.6,0.16666666666666666,0.8348623853211009,0.5025728987993139,0,False
0.8541666666666666,0.9047619047619048,0.16666666666666666,0.5714285714285714,0.8348623853211009,0.5025728987993139,0,False
0.9047619047619048,0.8431372549019608,0.5714285714285714,0.4705882352941176,0.8348623853211009,0.5025728987993139,0,True
0.8,0.8793103448275862,0.6,0.5,0.8348623853211009,0.5025728987993139,0,False
0.8793103448275862,0.8125,0.5,0.65,0.8348623853211009,0.5025728987993139,0,False
0.8636363636363636,0.7407407407407407,0.5,0.4666666666666667,0.8348623853211009,0.5025728987993139,0,False
0.7407407407407407,0.7894736842105263,0.4666666666666667,0.3636363636363637,0.8348623853211009,0.5025728987993139,0,False
0.8333333333333334,,0.5,,0.8348623853211009,0.5025728987993139,0,False
,,,,0.8348623853211009,0.5025728987993139,0,False
,,,,0.8348623853211009,0.5025728987993139,0,False
,0.9,,0.4782608695652174,0.8348623853211009,0.5025728987993139,0,False
0.9,0.7096774193548387,0.4782608695652174,0.5263157894736842,0.8348623853211009,0.5025728987993139,0,False
0.7096774193548387,0.84,0.5263157894736842,0.4761904761904762,0.8348623853211009,0.5025728987993139,0,False
0.84,0.6296296296296297,0.4761904761904762,0.3333333333333333,0.8348623853211009,0.5025728987993139,0,False
,0.8,,0.631578947368421,0.8348623853211009,0.5025728987993139,0,False
0.8,1.0,0.631578947368421,0.2222222222222222,0.8348623853211009,0.5025728987993139,0,False
1.0,0.75,0.2222222222222222,0.5,0.8348623853211009,0.5025728987993139,0,False
0.75,0.7777777777777778,0.5,0.5357142857142857,0.8348623853211009,0.5025728987993139,0,False
0.7777777777777778,0.6296296296296297,0.5357142857142857,0.5238095238095238,0.8348623853211009,0.5025728987993139,0,False
0.6296296296296297,0.7777777777777778,0.5238095238095238,0.45,0.8348623853211009,0.5025728987993139,0,False
0.7777777777777778,0.851063829787234,0.45,0.375,0.8348623853211009,0.5025728987993139,0,False
0.851063829787234,0.8181818181818182,0.375,0.5,0.8348623853211009,0.5025728987993139,0,False
0.8181818181818182,0.825,0.5,0.5454545454545454,0.8348623853211009,0.5025728987993139,0,False
0.825,0.9130434782608696,0.5454545454545454,0.7037037037037037,0.8348623853211009,0.5025728987993139,0,False
0.9130434782608696,0.90625,0.7037037037037037,0.5172413793103449,0.8348623853211009,0.5025728987993139,0,False
0.90625,0.8181818181818182,0.5172413793103449,0.5625,0.8348623853211009,0.5025728987993139,0,False
0.8181818181818182,0.9117647058823528,0.5625,0.42857142857142855,0.8348623853211009,0.5025728987993139,0,False
0.85,0.8243243243243243,0.5294117647058824,0.3333333333333333,0.8657435279951836,0.44692737430167595,2,False
0.8243243243243243,0.9215686274509804,0.3333333333333333,0.3793103448275862,0.8657435279951836,0.44692737430167595,2,False
0.9215686274509804,0.8666666666666667,0.3793103448275862,0.6428571428571429,0.8657435279951836,0.44692737430167595,2,True
0.8305084745762712,0.8623853211009175,0.3793103448275862,0.42424242424242425,0.8657435279951836,0.44692737430167595,2,False
0.8623853211009175,0.7674418604651163,0.42424242424242425,0.5357142857142857,0.8657435279951836,0.44692737430167595,2,False
0.7674418604651163,0.8571428571428571,0.5357142857142857,0.3809523809523809,0.8657435279951836,0.44692737430167595,2,False
0.7258064516129032,0.8888888888888888,0.6956521739130435,0.6666666666666666,0.8657435279951836,0.44692737430167595,2,False
