0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Filippo Falco,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximiliano Olivera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vid Belec,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension, Red card suspension, Red card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0
Semuel Pizzignacco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Fiordaliso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoffrey Kondogbia,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrija Balic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Medial Collateral Ligament Injury
Alex Cordaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Strinic,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury,0,0,0,0, Knock,0,0,0,0,0,0,not in squad,0,0,International match,0,0,0,0,0,0,0,0
Davide Biraschi,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle,0,0,0,0,0
Godfred Donsah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0
Paulo Dybala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pawel Jaroszynski,0,0,0,0,0,0,not in squad,0,0,not in squad,0,0,0,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0,0, Muscular problems,0,0, Muscular problems, Muscular problems,0,0,0,0,0,0,0
Sofian Kiyine,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Brancolini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Claude Billong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, intestial virus, intestial virus,not in squad
Fabio Lucioni,0,0,0,0,0,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,0,0,0,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban,Doping ban
Nnamdi Oduamadi,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
Manuel Pucciarelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Antonelli,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0, Knock,0,0,0,0,0,0,0,0,0,0,0,0
Nicolò Cherubin,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio Candreva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giuseppe Pezzella,0,0,0, Red card suspension,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paolo Faragò,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Thigh Problems,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxime Leverbe,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massimo Gobbi,0,0,0,0, Unknown Injury, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0
Oscar Hiljemark,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad
Lucas Boyé, Yellow card suspension, Knee Injury,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Ghidotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph Tetteh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joachim Andersen,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Borghetto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacary Sagna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0, Muscle Fatigue,0,0,0,0,0,0,0,0
Michele Cremonesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pio Schiavi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Del Pinto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0
Felipe Caicedo,0,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury,0,0,0,0,0, Thigh Muscle Strain, Thigh Muscle Strain,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Scarf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Djordjevic,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended
Rafael Tolói,0,0,0,not in squad,0,0, Muscular problems, Muscular problems,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0, Red card suspension
Bram Nuytinck,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raffaele Palladino,0,0,0,0,0,0,0,0,0,0,0, Unknown Injury,0,0,not in squad,not in squad,not in squad,Suspended,Suspended,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Poli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0, Indirect card suspension,0,0,0,0,0,0,0,0, Foot Injury, Foot Injury,0,0,0,0,0,0,0,0,0
Danilo Cataldi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0, Muscular problems,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0
Jens Stryger Larsen,0,0,0,0,0,0,0, Minor Knock,0,0,0,0, Shoulder Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0, Muscular problems,0,0,0,0,0
Thomas Bolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riccardo Cappa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filippo Romagna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Distortion of the ankle,0,0,0,0,0,0,0,0,0, Hamstring Injury,not in squad,0,0
Juan Jesus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension,0,0
Bruno Gaspar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nenad Tomović,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0, Muscular problems, Muscular problems, Muscular problems,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0
Giancarlo González,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0, Muscular problems, Muscular problems,0,0,0,0,0,0, Lumbago,0,0,0,0,0, Red card suspension,0,0, Bruised Knee,0,0,0,0, Knee Injury, Knee Injury, Knee Injury
Assane Gnoukouri, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition, Heart Condition
Rezan Corlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marek Hamsik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessio Romagnoli, Meniscal Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0, Muscle Fatigue,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury,0,0,0
Gian Filippo Felicioli,0,0, Muscle Injury, Muscle Injury, Muscle Injury, Muscle Injury,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luigi Sepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Lhassine Kone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheick Keita,0,0, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury,With U19,0,With U19,not in squad,not in squad,not in squad,0,not in squad,0,With U19,0,0,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,0
Vincenzo Millico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessandro Confente, Unknown Injury, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariusz Stepinski,0,0,0,0,0,0,0,0,0,0, Bruise,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone Calvano,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle,0,0,0,not in squad, Knee Problems
José Callejón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Édgar Barreto,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disrupted Calf Muscle,0,0, Disrupted Calf Muscle,0,0,0,0,0,0, Knee Problems, Knee Problems
Andrea Ranocchia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0
Lorenzo Bruzzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franck Kessié,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0
João Schmidt,0,0,0, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury, Meniscal Injury,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Mohamed Fares,0,0,0, Stretched Ligament, Stretched Ligament,0,0,0,0,0,0,0,0,0, Yellow card suspension,0, Knee Problems, Knee Problems, Knee Problems,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0
Francesco Rossi,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauricio Lemos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Sportiello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension,0,0,0,0
Emil Hallfredsson,0,0,0,0,0,0, Unknown Injury,0,0,0,0,0, Muscle Injury, Muscle Injury, Muscle Injury,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0, Knee inflammation ,0,0, Yellow card suspension,0,0,0,0,0
Senna Miangue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0, Muscle Fatigue, Muscle Fatigue,0,0,0
Amato Ciciretti,0,0,0, Muscular problems, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0,0, Muscular problems, Muscular problems,0,0,0,0, Muscle Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyanco, Tonsillitis,0,0,0,0,0,0, Distortion of the ankle, Distortion of the ankle, Distortion of the ankle, Distortion of the ankle,0,0,0,0,0,not in squad,0, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury,0, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot surgery, Foot surgery
Emerson, Cruciate Ligament Rupture, Cruciate Ligament Rupture,0, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sasa Lukic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Stoian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury, Muscle Injury, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0
Emanuel Vignato,0,0,not in squad,not in squad,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,With U19,0,With U19,not in squad,not in squad,0,0,With U19,With U19,With U19,With U19,With U19,not in squad,With U19,not in squad,With U19,0,not in squad,International match,With U19,With U19,With U19,With U19,With U19
Marcelo Brozovic,0,0,0,0,0,0,0, Muscular problems, Muscular problems, Muscular problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0
Nicola Murru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury, Medial Collateral Ligament Injury,0
Rafael,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiago Dias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Mattiello,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0, Indirect card suspension, Distortion of the ankle, Distortion of the ankle, Distortion of the ankle,0,0,0,0,0, Tear in the abductor muscle,0
Vlad Chiriches,0,0,0,0,0, Minor Knock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury,0,0,0,0,0,0,0,not in squad,not in squad
Leonardo Ubaldi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Sau,0,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Fatigue,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0
Nicolas Viola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0, Sciatic Problem,0,0,0,0,0,0,0,0
Alessio Pagliarini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Conti,0,0, Distortion of the ankle, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Cruciate Ligament Injury, Knee Problems, Cruciate Ligament Injury,0, Knee Problems, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery
Bryan Cristante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michele Cerofolini,0,0,With U19,0,0,With U19,With U19,With U19,0,not in squad,0,0,0,With U19,0,With U19,With U19,0,0,0,0,0,0,0,0,With U19,0,With U19,0,0,0,0,0,0,0,0,0,0
Federico Bonazzoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Cigarini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot, Fractured Foot,0,0, Yellow card suspension,0,0, Indirect card suspension, Indirect card suspension,0
Francesco Pio Russo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seung-woo Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0, Muscular problems
Raffaele Russo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luis Alberto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0, Tear in the abductor muscle, Tear in the abductor muscle
Borja Valero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felipe, Distortion of the ankle,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0,0,0,0,0
Nikola Kalinic,not in squad,0,0,0,0,0,0, Tear in the abductor muscle,0,0,0,0,0,0,0,0,0,0, Bruised Foot,0,0,0,0, Pubalgia, Pubalgia,0,0,0,not in squad,0,0,0,0,0,0,0,0,0
Enrico Celeghin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alessio Riccardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitor Hugo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Biceps femoris muscle injury, Biceps femoris muscle injury, Biceps femoris muscle injury,0
Leonardo Rivoira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca Crecco,not in squad,0,0,0,0,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,not in squad,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,With U19,With U19,not in squad,0,0,not in squad,0,0,0
Antonin Barak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0
Cristián Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad
Yuto Nagatomo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrea Tessiore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Álvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Ankle problems, Ankle problems,0,0
Khouma Babacar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Soncin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boukary Dramé,not in squad,not in squad,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,0,0,0,0,0,0,0,0, Calf Injury, Calf Injury, Calf Injury,0,0,0,0,0,0
Nikola Ninkovic,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davide Calabria,0,0,0,0,0,not in squad,0,0,0,0, Minor Knock,0, Injury to the ankle, Injury to the ankle,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0, Adductor problems,0,0,0,0,0,0,0,0,0
Federico Chiesa, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0
Mirko Valdifiori, Sprain, Sprain,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Strootman,0,0,0,0,0,0,0, Muscle bruise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bruised Rib, Bruised Rib,0,0
Alexis Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
