0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Stiven Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad
Yannis Salibur,0,0,not in squad,0,not in squad,0,0,0, Tendonitis, Tendonitis, Tendonitis, Tendonitis,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,not in squad,not in squad,0,not in squad,not in squad,0,0,not in squad,0,0
Dória,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Sambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,not in squad,not in squad,not in squad,0,0
Lucas Moura,not in squad,not in squad,not in squad, Ankle Injury,0,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,not in squad,0,not in squad,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Gonçalves,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,not in squad,not in squad,0,0,0,0,0,0,not in squad,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0
Ronny Rodelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0
Alec Georgen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxwel Cornet,0,0,0,0,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0
Mehdi Abeid, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury
Dylan Mboumbouni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xeka,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Moussa Konaté,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0
Giannelli Imbula,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0
Romain Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fodé Ballo-Touré,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0
Anthony Ribelin,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yassine Benzia,0,0,0,not in squad,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0
Kévin Zohi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny Rocha Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iván Balliu,0,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad
Romain Danzé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0
Nicolas Cozza,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0
Edinson Cavani,0,0,0,0,0,0,0,0,International match,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hip problems,0,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,not in squad
Marcus Thuram,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0
Wylan Cyprien, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture,not in squad,not in squad,not in squad,0,0,0, Adductor problems, Adductor problems,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0
Loïc Badiashile, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury, Shoulder Injury,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad
Adrien Bongiovanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layvin Kurzawa,0,0,0,0,0,0,0,not in squad, Knee Injury,0,not in squad,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0, Thigh Problems,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad
Pablo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,0,not in squad,0,0,0,0,0,0,0
Julian Draxler, Fitness, Fitness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Back trouble,0,0,0,0,0,0,0, Knee Problems,0,0,0, Muscular problems,0,0
Chidozie Awaziem,0,0,0, Red card suspension,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,0,0,0,0, Groin Injury, Groin Injury, Groin Injury, Groin Injury,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad
Ádám Lang,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,not in squad,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yann Bodiger,0,0,0,not in squad,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad
Cédric Yambéré,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0
Anthony Caci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baptiste Santamaria,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idriss Saadi,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben Aguilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0
Clément Grenier,0,0,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad, Unknown Injury, Unknown Injury, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enock Kwateng,not in squad,not in squad,not in squad,0,not in squad,0,0,not in squad,0,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,not in squad
Karl Toko Ekambi,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jérémy Morel,0,0,0,0,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattéo Ahlinvi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan Chambost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benoît Assou-Ekotto,0,0,0,0,0,not in squad,0,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Thomas Mangani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad
Mauro Goicoechea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Rafetraniaina,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Mariusz Stepinski,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kader Mangane,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0
Florian Thauvin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bruise on ankle,0, Thigh Problems, Thigh Problems,0,0,0,0,0,0
Nicolas Basin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Najib Gandi,not in squad,0,0,0,0,0,not in squad,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad
Saidy Janko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,not in squad,not in squad,not in squad
Jemerson,0,0,0,0,0,0,0,0,0,0,0, Yellow card suspension,0,0,0,0,0,0,0,0, Thigh Problems, Thigh Problems,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension, Red card suspension,0,0
Félix Eboa Eboa,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad
Marc-Aurèle Caillard,0,0,0,0,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0
Adrián Sahibeddine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierrick Capelle,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0
Falcao,0,0,0,0,0,0,0,0,International match,0, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0, Hamstring Injury,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,not in squad,0,not in squad,0,0
Hilton,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0
Gauthier Banaziak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yehvann Diouf,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0
Júnior Alonso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0
Cassini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis Blin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0
Kévin Théophile-Catherine,0,0,0,0,not in squad,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,not in squad,0,0,0,0,0,0,0
Oswaldo Vizcarrondo,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Meunier,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0
Marquinhos,0,0,0,0,0,0,0,0,0,0,0, Rest ,0,0, Rest ,0,0,0,0,0,0,0,0,0,0,0,0, Muscle Injury,not in squad,0,not in squad,0,0,0,0,0,0,0
Vincent Rüfli,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,not in squad,0,0,0,0,0,not in squad,not in squad
Thiago Mendes,0,0, Knock, Knock, Knock, Knock,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0
Mario Balotelli, Leg Injury, Leg Injury,0,not in squad,0,0,0,0,0,not in squad,0,0, Red card suspension,0,0,0,0,0, Yellow card suspension,0,0,0,0,not in squad,0,0,not in squad,0,not in squad,0,0,0,not in squad,0,0,0,0,0
Firmin Mubele,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0
Grégory Sertic,0,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,not in squad, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,not in squad
Ola Toivonen,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,not in squad,not in squad,0,0
Kouadio-Yves Dabila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0
Benjamin Lecomte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charly Charrier,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Benjamin Corgnet,0,0,0,0,0,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0
Dylan Lempereur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayan Aït Nouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelvin Amian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiroki Sakai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knock,0,0,0, Knee Injury, Knee Injury,0,0
Rafael,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0, Muscle Injury,0,0,0,0,0,0,0,0,0,0
Durel Avounou,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,not in squad,0,0,not in squad,0,not in squad,not in squad,0,0
Léo Dubois,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0
Erwan Maury,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Samuel Moutoussamy,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,0,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,0,not in squad,0,0
Gaëtan Laborde,0,0,0,0,0,0,0,0, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury, Foot Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariano Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Umbilical hernia,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,not in squad,0,0,not in squad,0
Hicham Mahou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younousse Sankharé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,0
Kalifa Coulibaly,0,0,not in squad,0,0,0,0,0, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle, Tear in the abductor muscle,0,0,0,0,0,0
Théodore Efouba Ayissi,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Jordan Leborgne,0,0,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,not in squad,not in squad
Adama Traoré, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Fitness, Fitness,0,0,0,0,0,0, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain
Jonathan Bamba,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemouya Goudiaby,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0
Quentin Cornette,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,0,0,0,0,0,0, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture, Fibula Fracture,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0
Simon Pouplin,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
François Moubandje,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0
Alexis Guendouz,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Christophe Jallet,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury
Adrien Tamèze,0,not in squad,0,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Benítez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Baysse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad
Chaouki Ben Saada,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Djiku,0,0,0,0,0, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,not in squad,0
Jonathan Rivierez,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0
Guido Carrillo,0,0,0,0,0,0,0,0,0, Foot Injury, Foot Injury,0,0,0,0,0,0,0,0,0, Unknown Injury, Unknown Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
